listing_id,category_l1,category_l2,property_type,neighborhood,price_ars,covered_area_m2,total_area_m2,rooms,bedrooms,bathrooms,age_years,has_garage,has_balcony,has_pool,lat,lng,created_at
MLA473292406,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,1334000.0,69.0,69.0,3.0,2.0,2.0,16.0,True,False,False,-34.557206,-58.453527,2024-08-31 00:00:00
MLA612951551,Inmuebles,Alquiler,DEPARTAMENTO,Almagro,438000.0,40.0,,2.0,,1.0,,True,False,True,-34.598386,-58.408075,2024-06-29 00:00:00
MLA356456611,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,1540000.0,105.0,,5.0,4.0,3.0,17.0,False,False,False,-34.640926,-58.417214,2025-03-11 00:00:00
MLA146048232,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,235000.0,,23.0,1.0,1.0,1.0,0.0,False,False,False,-34.621843,-58.445831,2024-11-10 00:00:00
MLA360510600,Inmuebles,Alquiler,PH,Flores,527000.0,43.0,,2.0,1.0,1.0,,True,False,False,-34.638691,-58.487971,2025-02-07 00:00:00
MLA396170696,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,474000.0,,25.0,1.0,1.0,1.0,13.0,False,False,False,-34.57581,-58.448393,2024-09-01 00:00:00
MLA974974643,Inmuebles,Alquiler,DEPARTAMENTO,Almagro,761000.0,58.0,58.0,2.0,1.0,1.0,3.0,True,True,False,-34.588673,-58.399947,2025-03-25 00:00:00
MLA173843477,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,590000.0,54.0,54.0,3.0,2.0,2.0,8.0,False,True,False,-34.607734,-58.40172,2024-12-26 00:00:00
MLA823315740,Inmuebles,Alquiler,DEPARTAMENTO,Flores,408000.0,28.0,,2.0,1.0,1.0,,False,True,False,-34.618962,-58.479241,2024-05-30 00:00:00
MLA637462888,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,564000.0,24.0,24.0,2.0,1.0,,5.0,True,True,False,-34.586906,-58.401743,2025-02-15 00:00:00
MLA274377048,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,730000.0,49.0,49.0,2.0,1.0,1.0,5.0,False,False,False,-34.551526,-58.471606,2024-05-23 00:00:00
MLA440565614,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,808000.0,59.0,,3.0,2.0,,,False,True,False,-34.571102,-58.459901,2024-08-09 00:00:00
MLA826357482,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,2660000.0,131.0,,5.0,4.0,2.0,5.0,True,True,False,-34.606807,-58.452771,2025-04-15 00:00:00
MLA912676026,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,1470000.0,,98.0,5.0,4.0,3.0,40.0,False,True,False,-34.572152,-58.435511,2025-05-23 00:00:00
MLA380973018,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,697000.0,34.0,,1.0,1.0,1.0,,False,True,False,-34.566754,-58.445629,2025-02-08 00:00:00
MLA811215125,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,1283000.0,73.0,,4.0,3.0,2.0,21.0,False,True,False,-34.5339,-58.487185,2024-08-06 00:00:00
MLA532463972,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,,48.0,48.0,3.0,2.0,2.0,,False,False,False,-34.607746,-58.373526,2025-04-22 00:00:00
MLA424761225,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,990000.0,,,4.0,3.0,2.0,11.0,False,False,False,-34.642211,-58.419984,2024-07-21 00:00:00
MLA127452053,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,1827000.0,,186.0,8.0,7.0,4.0,26.0,False,True,False,-34.63736,-58.363508,2025-08-14 00:00:00
MLA584642235,Inmuebles,Alquiler,PH,Colegiales,2448000.0,141.0,147.0,6.0,5.0,4.0,0.0,True,False,False,-34.572108,-58.455401,2024-10-13 00:00:00
MLA884894281,Inmuebles,Alquiler,PH,Palermo,494000.0,35.0,42.0,2.0,1.0,1.0,,True,True,False,-34.554519,-58.426816,2024-09-17 00:00:00
MLA623289556,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,1050000.0,62.0,,3.0,2.0,1.0,7.0,False,False,False,-34.561172,-58.407846,2024-03-21 00:00:00
MLA604265393,Inmuebles,Alquiler,DEPARTAMENTO,Almagro,438000.0,36.0,,2.0,1.0,1.0,14.0,False,False,False,-34.613937,-58.420571,2025-04-04 00:00:00
MLA816694417,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,1523000.0,122.0,,6.0,5.0,4.0,4.0,False,True,True,-34.644644,-58.425849,2025-01-11 00:00:00
MLA202486661,Inmuebles,Alquiler,DEPARTAMENTO,Almagro,466000.0,52.0,52.0,3.0,2.0,1.0,24.0,False,True,False,-34.610816,-58.406628,2025-06-01 00:00:00
MLA877731109,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,243000.0,26.0,26.0,2.0,1.0,1.0,48.0,False,False,False,-34.528556,-58.483066,2025-06-03 00:00:00
MLA871492398,Inmuebles,Alquiler,PH,Caballito,706000.0,49.0,,2.0,1.0,1.0,6.0,True,False,True,-34.629195,-58.435164,2025-02-15 00:00:00
MLA490666171,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,400000.0,26.0,26.0,3.0,2.0,1.0,17.0,False,True,False,-34.533457,-58.46465,2024-04-30 00:00:00
MLA300831772,Inmuebles,Alquiler,DEPARTAMENTO,Villa Crespo,576000.0,47.0,47.0,2.0,1.0,1.0,27.0,False,False,False,-34.584504,-58.464948,2025-07-04 00:00:00
MLA211947941,Inmuebles,Alquiler,PH,Villa Crespo,716000.0,63.0,103.0,2.0,1.0,1.0,8.0,False,False,False,-34.574984,-58.422187,2025-01-17 00:00:00
MLA511812302,Inmuebles,Alquiler,DEPARTAMENTO,Almagro,285000.0,26.0,,,1.0,1.0,21.0,False,True,False,-34.612251,-58.432203,2024-06-11 00:00:00
MLA640610839,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,1951000.0,78.0,78.0,4.0,3.0,2.0,12.0,False,True,False,-34.570799,-58.454526,2025-08-02 00:00:00
MLA202571494,Inmuebles,Alquiler,PH,Villa Crespo,563000.0,56.0,69.0,2.0,1.0,1.0,,True,False,False,-34.614582,-58.433362,2025-06-21 00:00:00
MLA919115803,Inmuebles,Alquiler,DEPARTAMENTO,Flores,273000.0,31.0,31.0,2.0,1.0,1.0,,False,True,False,-34.650735,-58.46592,2025-02-26 00:00:00
MLA708927126,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,1450000.0,99.0,99.0,4.0,3.0,3.0,6.0,False,False,False,-34.584026,-58.466094,2024-02-12 00:00:00
MLA361028173,Inmuebles,Alquiler,PH,San Telmo,1497000.0,103.0,,,3.0,2.0,16.0,True,False,False,-34.615244,-58.378863,2024-07-21 00:00:00
MLA610989741,Inmuebles,Alquiler,DEPARTAMENTO,Flores,1085000.0,70.0,70.0,2.0,1.0,1.0,,False,True,False,-34.637973,-58.447734,2024-04-17 00:00:00
MLA320637556,Inmuebles,Alquiler,DEPARTAMENTO,Almagro,495000.0,39.0,39.0,2.0,1.0,1.0,10.0,False,True,False,-34.594929,-58.408828,2025-05-17 00:00:00
MLA494804803,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,265000.0,20.0,20.0,1.0,1.0,1.0,5.0,True,True,False,-34.64213,-58.413493,2024-01-17 00:00:00
MLA218748016,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,478000.0,31.0,31.0,1.0,1.0,1.0,3.0,False,True,False,-34.650093,-58.446555,2024-04-05 00:00:00
MLA264749045,Inmuebles,Alquiler,PH,Colegiales,894000.0,54.0,88.0,2.0,1.0,1.0,33.0,False,False,False,-34.580018,-58.460852,2024-04-12 00:00:00
MLA168854284,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,857000.0,48.0,,2.0,1.0,1.0,1.0,False,False,False,-34.571458,-58.479612,2025-03-01 00:00:00
MLA300235271,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,650000.0,,24.0,1.0,1.0,1.0,22.0,True,True,False,-34.588271,-58.388701,2025-01-15 00:00:00
MLA115346427,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,1540000.0,105.0,105.0,5.0,4.0,3.0,,False,False,False,-34.640926,-58.417214,2025-03-23 00:00:00
MLA853640698,Inmuebles,Alquiler,PH,Colegiales,,58.0,129.0,2.0,1.0,1.0,,False,True,False,-34.595579,-58.476683,2024-05-09 00:00:00
MLA615971722,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,756000.0,61.0,61.0,3.0,2.0,1.0,,True,False,False,-34.58887,-58.396878,2024-11-27 00:00:00
MLA788818023,Inmuebles,Alquiler,DEPARTAMENTO,Villa Crespo,263000.0,20.0,20.0,1.0,1.0,1.0,,False,True,False,-34.628035,-58.441855,2025-07-13 00:00:00
MLA948348440,Inmuebles,Alquiler,PH,Villa Crespo,881000.0,50.0,,2.0,1.0,1.0,,False,False,False,-34.613711,-58.437819,2025-03-30 00:00:00
MLA181334190,Inmuebles,Alquiler,CASA,Caballito,3599000.0,169.0,,7.0,6.0,5.0,14.0,True,False,False,-34.630354,-58.419916,2024-06-01 00:00:00
MLA483559083,Inmuebles,Alquiler,PH,Recoleta,1921000.0,125.0,140.0,4.0,3.0,2.0,,True,True,False,-34.599529,-58.393165,2024-03-22 00:00:00
MLA736254589,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,443000.0,43.0,43.0,1.0,1.0,1.0,18.0,False,False,False,-34.621074,-58.391313,2025-04-19 00:00:00
MLA167419641,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,748000.0,32.0,32.0,1.0,1.0,1.0,29.0,True,False,False,-34.585255,-58.407091,2025-06-10 00:00:00
MLA508165689,Inmuebles,Alquiler,DEPARTAMENTO,Palermo,1077000.0,52.0,52.0,3.0,2.0,1.0,16.0,False,True,False,-34.601961,-58.437676,2025-03-07 00:00:00
MLA595402961,Inmuebles,Alquiler,DEPARTAMENTO,Villa Crespo,602000.0,37.0,37.0,1.0,1.0,1.0,16.0,False,True,False,-34.602455,-58.437794,2024-06-01 00:00:00
MLA179760220,Inmuebles,Alquiler,DEPARTAMENTO,Villa Crespo,386000.0,35.0,35.0,2.0,1.0,1.0,,False,False,False,-34.62508,-58.429279,2025-01-05 00:00:00
MLA303446321,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,326000.0,25.0,25.0,1.0,1.0,1.0,25.0,False,True,False,-34.590349,-58.429073,2024-07-05 00:00:00
MLA538642822,Inmuebles,Alquiler,DEPARTAMENTO,Palermo,1565000.0,89.0,89.0,4.0,3.0,2.0,25.0,False,True,False,-34.575939,-58.435646,2025-05-31 00:00:00
MLA137918468,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,1699000.0,72.0,72.0,3.0,2.0,2.0,19.0,False,False,False,-34.617185,-58.388641,2024-08-04 00:00:00
MLA956856190,Inmuebles,Alquiler,DEPARTAMENTO,Villa Crespo,362000.0,,32.0,,1.0,1.0,9.0,False,False,False,-34.580638,-58.420772,2024-12-19 00:00:00
MLA251072463,Inmuebles,Alquiler,PH,Caballito,663000.0,35.0,37.0,2.0,1.0,1.0,40.0,True,True,False,-34.627511,-58.439264,2024-01-27 00:00:00
MLA949309630,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,796000.0,33.0,,1.0,1.0,1.0,3.0,False,True,False,-34.556201,-58.450345,2025-03-21 00:00:00
MLA611892623,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,576000.0,44.0,44.0,2.0,1.0,1.0,,False,False,False,-34.610091,-58.430879,2024-12-16 00:00:00
MLA751914013,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,721000.0,35.0,,1.0,1.0,1.0,3.0,False,True,False,-34.553305,-58.457493,2024-07-04 00:00:00
MLA303419692,Inmuebles,Alquiler,DEPARTAMENTO,Palermo,,65.0,65.0,3.0,2.0,1.0,10.0,False,True,False,-34.56742,-58.418467,2024-03-20 00:00:00
MLA504267190,Inmuebles,Alquiler,PH,Colegiales,1488000.0,73.0,88.0,2.0,1.0,1.0,10.0,True,False,True,-34.590245,-58.442501,2025-01-18 00:00:00
MLA402024655,Inmuebles,Alquiler,DEPARTAMENTO,Almagro,711000.0,52.0,52.0,1.0,1.0,1.0,34.0,True,True,False,-34.594761,-58.434499,2025-07-06 00:00:00
MLA637783401,Inmuebles,Alquiler,CASA,Villa Crespo,2733000.0,102.0,,4.0,3.0,2.0,3.0,True,False,True,-34.614908,-58.436839,2025-01-08 00:00:00
MLA344289716,Inmuebles,Alquiler,PH,Villa Crespo,1396000.0,46.0,76.0,2.0,1.0,1.0,4.0,True,True,False,-34.589662,-58.428655,2024-11-05 00:00:00
MLA206606382,Inmuebles,Alquiler,DEPARTAMENTO,Villa Urquiza,1757000.0,111.0,111.0,5.0,4.0,,,True,True,True,-34.586445,-58.491209,2024-02-27 00:00:00
MLA453448459,Inmuebles,Alquiler,DEPARTAMENTO,Villa Crespo,,41.0,,2.0,,1.0,5.0,False,True,False,-34.596173,-58.42875,2025-08-07 00:00:00
MLA514299425,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,801000.0,49.0,49.0,2.0,1.0,1.0,21.0,False,False,False,-34.591548,-58.461815,2025-07-31 00:00:00
MLA207251852,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,,44.0,44.0,2.0,1.0,1.0,20.0,False,True,False,-34.561347,-58.456314,2025-04-03 00:00:00
MLA608116786,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,763000.0,63.0,63.0,3.0,2.0,1.0,23.0,False,False,False,-34.547306,-58.464283,2025-04-05 00:00:00
MLA161696068,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,293000.0,,25.0,1.0,1.0,1.0,2.0,False,False,False,-34.571497,-58.45056,2025-01-17 00:00:00
MLA927852502,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,825000.0,56.0,56.0,4.0,3.0,3.0,20.0,False,False,False,-34.60877,-58.442057,2024-11-08 00:00:00
MLA308885255,Inmuebles,Alquiler,DEPARTAMENTO,Villa Urquiza,891000.0,55.0,,,2.0,1.0,0.0,True,False,False,-34.592884,-58.486024,2024-03-27 00:00:00
MLA218082821,Inmuebles,Alquiler,PH,Nuñez,1206000.0,54.0,69.0,2.0,1.0,1.0,10.0,True,True,False,-34.576772,-58.456046,2025-03-13 00:00:00
MLA321286140,Inmuebles,Alquiler,DEPARTAMENTO,Palermo,,20.0,20.0,1.0,1.0,1.0,15.0,False,True,False,-34.595664,-58.413387,2024-06-12 00:00:00
MLA649882179,Inmuebles,Alquiler,PH,Belgrano,759000.0,48.0,57.0,2.0,1.0,1.0,27.0,True,False,True,-34.577064,-58.474121,2025-06-14 00:00:00
MLA221526801,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,661000.0,37.0,37.0,1.0,1.0,1.0,2.0,False,True,False,-34.554194,-58.476779,2025-04-14 00:00:00
MLA329579167,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,821000.0,53.0,53.0,,1.0,1.0,10.0,False,False,False,-34.639909,-58.438942,2025-02-13 00:00:00
MLA199372723,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,1203000.0,81.0,81.0,4.0,3.0,2.0,21.0,False,True,False,-34.609327,-58.437193,2024-10-30 00:00:00
MLA132143875,Inmuebles,Alquiler,DEPARTAMENTO,Palermo,665000.0,46.0,46.0,2.0,1.0,1.0,4.0,False,True,False,-34.577546,-58.431788,2024-03-01 00:00:00
MLA999487986,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,1507000.0,79.0,,4.0,3.0,2.0,17.0,False,True,False,-34.628781,-58.429582,2024-04-12 00:00:00
MLA366579945,Inmuebles,Alquiler,DEPARTAMENTO,Flores,1007000.0,87.0,87.0,4.0,3.0,2.0,,True,True,False,-34.576414,-58.477837,2024-12-17 00:00:00
MLA516634696,Inmuebles,Alquiler,PH,Boedo,1022000.0,70.0,,3.0,2.0,2.0,19.0,True,False,False,-34.626955,-58.407415,2024-01-27 00:00:00
MLA371727571,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,540000.0,24.0,,1.0,1.0,1.0,20.0,True,True,False,-34.56133,-58.454629,2025-03-21 00:00:00
MLA888509042,Inmuebles,Alquiler,DEPARTAMENTO,Villa Urquiza,561000.0,45.0,45.0,2.0,1.0,,23.0,False,True,False,-34.582844,-58.474319,2025-06-16 00:00:00
MLA703196359,Inmuebles,Alquiler,DEPARTAMENTO,Palermo,1185000.0,69.0,69.0,3.0,2.0,1.0,0.0,False,False,False,-34.569197,-58.408981,2025-01-16 00:00:00
MLA185978143,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,701000.0,38.0,38.0,2.0,1.0,1.0,,False,False,False,-34.557434,-58.452719,2024-09-07 00:00:00
MLA345879797,Inmuebles,Alquiler,DEPARTAMENTO,Villa Crespo,411000.0,31.0,31.0,2.0,1.0,1.0,,False,True,False,-34.604146,-58.447304,2024-05-14 00:00:00
MLA264632379,Inmuebles,Alquiler,DEPARTAMENTO,Villa Crespo,797000.0,40.0,40.0,2.0,1.0,1.0,22.0,False,True,False,-34.606135,-58.439051,2025-07-13 00:00:00
MLA807238841,Inmuebles,Alquiler,DEPARTAMENTO,Flores,908000.0,66.0,66.0,3.0,,2.0,,False,False,False,-34.622848,-58.450069,2025-01-26 00:00:00
MLA564208298,Inmuebles,Alquiler,DEPARTAMENTO,Villa Urquiza,742000.0,48.0,48.0,2.0,1.0,1.0,,False,True,False,-34.57607,-58.498246,2024-06-27 00:00:00
MLA161301831,Inmuebles,Alquiler,PH,Flores,809000.0,87.0,99.0,4.0,3.0,2.0,37.0,False,True,False,-34.643483,-58.476575,2025-01-01 00:00:00
MLA265996825,Inmuebles,Alquiler,PH,Nuñez,532000.0,35.0,41.0,2.0,1.0,1.0,10.0,True,False,False,-34.5383,-58.451912,2024-03-03 00:00:00
MLA872282461,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,1127000.0,93.0,,4.0,3.0,2.0,,False,False,False,-34.616501,-58.359783,2025-02-10 00:00:00
MLA396386995,Inmuebles,Alquiler,PH,Villa Urquiza,564000.0,58.0,68.0,2.0,1.0,1.0,,False,False,False,-34.590712,-58.471599,2024-10-04 00:00:00
MLA164245093,Inmuebles,Alquiler,DEPARTAMENTO,Palermo,1229000.0,50.0,50.0,2.0,1.0,1.0,2.0,False,False,False,-34.567049,-58.409198,2024-04-10 00:00:00
MLA433574792,Inmuebles,Alquiler,CASA,Flores,994000.0,100.0,165.0,5.0,4.0,2.0,,False,False,False,-34.615574,-58.459851,2024-08-21 00:00:00
MLA530440346,Inmuebles,Alquiler,DEPARTAMENTO,Flores,497000.0,48.0,,2.0,1.0,1.0,9.0,False,False,False,-34.645866,-58.475194,2025-08-16 00:00:00
MLA109342058,Inmuebles,Alquiler,PH,Recoleta,661000.0,,77.0,,2.0,1.0,,False,False,False,-34.575095,-58.389577,2025-05-02 00:00:00
MLA483905169,Inmuebles,Alquiler,PH,Palermo,940000.0,46.0,49.0,2.0,1.0,1.0,,True,False,True,-34.579951,-58.437419,2025-02-17 00:00:00
MLA671482350,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,1259000.0,64.0,,3.0,2.0,1.0,,False,False,False,-34.596214,-58.398463,2024-04-25 00:00:00
MLA300077291,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,,30.0,30.0,1.0,1.0,1.0,,True,False,True,-34.61628,-58.446739,2024-06-20 00:00:00
MLA585913587,Inmuebles,Alquiler,DEPARTAMENTO,Villa Crespo,1243000.0,73.0,73.0,4.0,3.0,2.0,,True,False,False,-34.586427,-58.425188,2025-07-05 00:00:00
MLA651507594,Inmuebles,Alquiler,CASA,Flores,1047000.0,70.0,169.0,3.0,2.0,1.0,0.0,True,True,False,-34.629126,-58.469995,2024-02-07 00:00:00
MLA800363471,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,822000.0,48.0,48.0,3.0,2.0,2.0,,True,True,False,-34.617152,-58.437583,2024-05-09 00:00:00
MLA606394934,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,470000.0,20.0,20.0,1.0,1.0,,,False,True,False,-34.553387,-58.466974,2024-12-23 00:00:00
MLA634635966,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,1009000.0,48.0,48.0,2.0,1.0,1.0,15.0,True,False,False,-34.53655,-58.458063,2024-12-10 00:00:00
MLA458796351,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,1662000.0,99.0,99.0,5.0,4.0,3.0,48.0,False,True,False,-34.581534,-58.393187,2024-10-05 00:00:00
MLA295559934,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,1061000.0,,65.0,3.0,2.0,1.0,,False,True,False,-34.624612,-58.44135,2025-04-17 00:00:00
MLA257561618,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,862000.0,46.0,46.0,2.0,1.0,1.0,5.0,True,True,False,-34.546173,-58.476564,2024-06-07 00:00:00
MLA955372523,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,380000.0,22.0,22.0,1.0,1.0,1.0,5.0,False,True,False,-34.544481,-58.447048,2025-06-14 00:00:00
MLA453351243,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,2200000.0,81.0,81.0,3.0,2.0,1.0,3.0,False,True,False,-34.588173,-58.388445,2024-08-18 00:00:00
MLA445410397,Inmuebles,Alquiler,CASA,Flores,933000.0,67.0,,3.0,2.0,2.0,64.0,False,False,True,-34.632104,-58.447634,2024-02-11 00:00:00
MLA150605625,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,434000.0,41.0,41.0,2.0,1.0,1.0,4.0,False,True,False,-34.619274,-58.377509,2024-11-08 00:00:00
MLA317476068,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,803000.0,57.0,57.0,3.0,,1.0,16.0,False,False,True,-34.564301,-58.465105,2024-05-09 00:00:00
MLA582868812,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,1113000.0,74.0,74.0,4.0,3.0,2.0,2.0,False,True,False,-34.631268,-58.417224,2025-05-09 00:00:00
MLA723350665,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,630000.0,34.0,34.0,2.0,1.0,1.0,13.0,False,True,False,-34.571678,-58.461616,2024-03-17 00:00:00
MLA142935602,Inmuebles,Alquiler,DEPARTAMENTO,Almagro,1642000.0,,131.0,6.0,5.0,4.0,0.0,True,True,False,-34.631359,-58.44311,2025-06-15 00:00:00
MLA193763946,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,273000.0,25.0,25.0,1.0,1.0,1.0,,False,False,True,-34.625223,-58.420424,2024-09-08 00:00:00
MLA742641100,Inmuebles,Alquiler,DEPARTAMENTO,Flores,583000.0,45.0,45.0,2.0,1.0,1.0,,True,False,False,-34.636937,-58.467965,2024-04-15 00:00:00
MLA770734991,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,421000.0,21.0,21.0,1.0,1.0,1.0,,False,True,False,-34.59837,-58.444002,2025-08-08 00:00:00
MLA518258344,Inmuebles,Alquiler,DEPARTAMENTO,Villa Crespo,364000.0,30.0,30.0,2.0,1.0,1.0,,False,True,False,-34.61544,-58.439465,2024-03-13 00:00:00
MLA806051186,Inmuebles,Alquiler,PH,Belgrano,948000.0,62.0,80.0,3.0,2.0,1.0,24.0,True,False,False,-34.561715,-58.462142,2024-12-08 00:00:00
MLA727134637,Inmuebles,Alquiler,DEPARTAMENTO,Palermo,1392000.0,43.0,43.0,2.0,1.0,1.0,,True,True,False,-34.573253,-58.427645,2024-09-17 00:00:00
MLA400824463,Inmuebles,Alquiler,DEPARTAMENTO,Flores,517000.0,44.0,44.0,2.0,1.0,1.0,11.0,False,False,False,-34.642531,-58.47319,2025-02-10 00:00:00
MLA126079657,Inmuebles,Alquiler,DEPARTAMENTO,Villa Urquiza,1455000.0,97.0,97.0,5.0,4.0,3.0,7.0,False,False,False,-34.579205,-58.499837,2025-05-21 00:00:00
MLA868638895,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,711000.0,,45.0,,1.0,1.0,4.0,True,True,True,-34.572026,-58.45417,2024-08-02 00:00:00
MLA258017974,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,660000.0,29.0,29.0,1.0,1.0,1.0,,False,True,False,-34.56308,-58.471818,2024-01-06 00:00:00
MLA894430316,Inmuebles,Alquiler,DEPARTAMENTO,Villa Urquiza,551000.0,33.0,33.0,2.0,1.0,1.0,18.0,False,True,False,-34.577929,-58.497221,2024-07-07 00:00:00
MLA554355371,Inmuebles,Alquiler,PH,Villa Crespo,2242000.0,113.0,123.0,5.0,4.0,3.0,3.0,False,True,False,-34.6201,-58.453577,2025-02-03 00:00:00
MLA795937516,Inmuebles,Alquiler,CASA,San Telmo,2676000.0,,242.0,3.0,2.0,1.0,0.0,True,False,True,-34.631602,-58.367253,2024-01-21 00:00:00
MLA845092182,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,,57.0,,3.0,2.0,1.0,16.0,False,False,True,-34.564301,-58.465105,2024-10-13 00:00:00
MLA514131006,Inmuebles,Alquiler,CASA,Villa Urquiza,1340000.0,60.0,361.0,3.0,2.0,2.0,4.0,True,False,True,-34.576402,-58.476323,2025-02-25 00:00:00
MLA463236602,Inmuebles,Alquiler,CASA,Nuñez,1373000.0,60.0,197.0,3.0,2.0,2.0,10.0,True,False,False,-34.548038,-58.464929,2024-07-26 00:00:00
MLA191395715,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,947000.0,98.0,98.0,3.0,2.0,1.0,8.0,True,False,False,-34.635591,-58.375942,2024-11-02 00:00:00
MLA130318320,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,2049000.0,85.0,85.0,4.0,3.0,2.0,,True,True,True,-34.557888,-58.427835,2025-07-19 00:00:00
MLA163912436,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,2623000.0,89.0,89.0,5.0,4.0,3.0,12.0,True,True,False,-34.559275,-58.473493,2024-06-20 00:00:00
MLA228318873,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,,44.0,44.0,,2.0,1.0,12.0,True,True,False,-34.619999,-58.428813,2025-02-15 00:00:00
MLA403273382,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,405000.0,29.0,29.0,1.0,1.0,,0.0,False,False,False,-34.623172,-58.389381,2024-06-19 00:00:00
MLA273007915,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,1363000.0,104.0,104.0,5.0,4.0,3.0,,True,True,False,-34.632328,-58.399822,2024-03-08 00:00:00
MLA490588636,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,675000.0,36.0,36.0,2.0,1.0,1.0,25.0,False,True,False,-34.540486,-58.470808,2024-02-19 00:00:00
MLA123205969,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,,66.0,,4.0,3.0,2.0,2.0,False,False,False,-34.619915,-58.422308,2024-10-10 00:00:00
MLA460382796,Inmuebles,Alquiler,PH,Colegiales,564000.0,35.0,,2.0,1.0,1.0,,False,True,False,-34.588823,-58.449228,2024-11-03 00:00:00
MLA691216805,Inmuebles,Alquiler,DEPARTAMENTO,Villa Urquiza,493000.0,37.0,37.0,2.0,1.0,1.0,22.0,False,True,False,-34.583909,-58.477887,2024-03-18 00:00:00
MLA602838088,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,750000.0,35.0,35.0,2.0,,1.0,41.0,False,True,False,-34.601339,-58.408762,2024-09-22 00:00:00
MLA729673221,Inmuebles,Alquiler,CASA,Villa Crespo,965000.0,60.0,176.0,3.0,2.0,1.0,,True,False,False,-34.595788,-58.436848,2025-08-05 00:00:00
